MolWt,ExactMolWt,LogP,TPSA,LabuteASA,NumHAcceptors,NumHDonors,NumRotatableBonds,NumAromaticRings,NumRings,HeavyAtomCount,NumBonds,NumHydroxyl,NumEster,NumEther,NumCO,BalabanJ,BertzCT,Chi0,Chi1,Kappa1,NumDisulfide,NumBenzene,NumFuran,Cat_MolWt,Cat_LogP,Cat_TPSA,Cat_NumHAcceptors,Cat_NumHDonors,Cat_NumRotatableBonds,Cat_NumRings,Cat_Kappa1,Cat_Chi1,Cat_NumMetalAtoms,Cat_NumN,Cat_CoordinationPotential,Ratio_B,Polarity_Diff_AB,LogP_Diff_AB,MolWt_sqrt,ExactMolWt_sqrt,LogP_sqrt,TPSA_sqrt,LabuteASA_sqrt,NumHAcceptors_sqrt,NumHDonors_sqrt,NumRotatableBonds_sqrt,NumAromaticRings_sqrt,NumRings_sqrt,HeavyAtomCount_sqrt,NumBonds_sqrt,NumHydroxyl_sqrt,NumEster_sqrt,NumEther_sqrt,NumCO_sqrt,BertzCT_sqrt,Chi0_sqrt,Chi1_sqrt,Kappa1_sqrt,NumBenzene_sqrt,NumFuran_sqrt,Cat_MolWt_sqrt,Cat_LogP_sqrt,Cat_TPSA_sqrt,Cat_NumHAcceptors_sqrt,Cat_NumHDonors_sqrt,Cat_NumRotatableBonds_sqrt,Cat_NumRings_sqrt,Cat_Kappa1_sqrt,Cat_NumMetalAtoms_sqrt,Cat_NumN_sqrt,Cat_CoordinationPotential_sqrt,Ratio_A_sqrt,Ratio_B_sqrt,Polarity_Diff_AB_sqrt,LogP_Diff_AB_sqrt,MolWt_squared,ExactMolWt_squared,LogP_squared,TPSA_squared,LabuteASA_squared,NumHAcceptors_squared,NumHDonors_squared,NumRotatableBonds_squared,NumAromaticRings_squared,NumRings_squared,HeavyAtomCount_squared,NumBonds_squared,NumHydroxyl_squared,NumEster_squared,NumEther_squared,NumCO_squared,BalabanJ_squared,BertzCT_squared,Chi0_squared,Chi1_squared,Kappa1_squared,NumDisulfide_squared,NumBenzene_squared,NumFuran_squared,Cat_MolWt_squared,Cat_LogP_squared,Cat_TPSA_squared,Cat_NumHAcceptors_squared,Cat_NumHDonors_squared,Cat_NumRotatableBonds_squared,Cat_NumRings_squared,Cat_Kappa1_squared,Cat_Chi1_squared,Cat_NumMetalAtoms_squared,Cat_NumN_squared,Cat_CoordinationPotential_squared,Polarity_Diff_AB_squared,LogP_Diff_AB_squared
424.538285714286,424.1450232525722,1.4616000000000036,112.59428571428568,209.61169390490863,10.0,1.7142857142857142,19.0,0.5714285714285714,0.5714285714285714,27.42857142857143,56.14285714285714,1.7142857142857142,2.571428571428571,2.571428571428571,2.571428571428571,5.835633849202085,1539.5774937765143,45.94584610030945,24.42702036021545,5.498211265993213,0.8571428571428571,0.0,0.5714285714285714,139.20200000000003,0.0413999999999999,27.63,3.0,1.0,0.0,2.0,6.011043433905771,4.9663264951887856,0.0,3.0,3.0,0.2857142857142857,96.29999999999995,1.392499999999994,20.604326868752253,20.59478145678347,1.2089665008179522,10.611045458124552,14.47797271391988,3.162277660184191,1.3093073414541423,4.358898943552144,0.7559289460845983,0.7559289460845983,5.237229365673365,7.492853738260019,1.3093073414541423,1.6035674515057268,1.6035674515057268,1.6035674515057268,39.23745014366523,6.778336529002485,4.942369913342732,2.3448264895495385,1e-05,0.7559289460845983,11.798389720639847,0.2034698997394944,5.256424640390081,1.7320508075977448,1.00000000005,1e-05,1.4142135624084504,2.451742937994473,1e-05,1.7320508075977448,1.7320508075977448,0.5345224839183902,0.5345224839183902,9.813256340282768,1.1800423721629636,180232.75603722475,179899.00074992498,2.1362745600000106,12677.473175510195,43937.06222168511,100.0,2.9387755102040813,361.0,0.32653061224489793,0.32653061224489793,752.326530612245,3152.020408163265,2.9387755102040813,6.612244897959182,6.612244897959182,6.612244897959182,34.05462242195315,2370298.859343173,2111.0207738733216,596.6793236783802,30.230327125494686,0.7346938775510203,0.0,0.32653061224489793,19377.196804000007,0.0017139599999999918,763.4168999999999,9.0,1.0,0.0,4.0,36.13264316430168,24.664398856814127,0.0,9.0,9.0,9273.689999999991,1.9390562499999835
447.4200000000003,447.0096560377151,1.7998285714285742,116.34857142857142,220.9934789292541,10.285714285714285,1.7142857142857142,19.57142857142857,0.8571428571428571,0.8571428571428571,29.142857142857142,59.28571428571428,1.7142857142857142,2.571428571428571,2.571428571428571,2.571428571428571,5.353975464039928,1696.6477185129525,48.09341977400804,25.726605328357337,5.889465103819234,0.8571428571428571,0.0,0.8571428571428571,139.20200000000003,0.0413999999999999,27.63,3.0,1.0,0.0,2.0,6.011043433905771,4.9663264951887856,0.0,3.0,3.0,0.2857142857142857,109.43999999999996,0.2086999999999962,21.1523048389555,21.142602868091124,1.3415768973594373,10.786499498385536,14.865849418359991,3.2071349029646825,1.3093073414541423,4.4239607334975934,0.9258200998265577,0.9258200998265577,5.398412465063886,7.699721701841845,1.3093073414541423,1.6035674515057268,1.6035674515057268,1.6035674515057268,41.1903838111889,6.9349419445376785,5.072140113251736,2.42682201735505,1e-05,0.9258200998265577,11.798389720639847,0.2034698997394944,5.256424640390081,1.7320508075977448,1.00000000005,1e-05,1.4142135624084504,2.451742937994473,1e-05,1.7320508075977448,1.7320508075977448,0.5345224839183902,0.5345224839183902,10.461357464502393,0.4568369513294609,200184.65640000027,199817.63259095637,3.2393828865306222,13536.990073469386,48838.11772925468,105.79591836734691,2.9387755102040813,383.04081632653055,0.7346938775510203,0.7346938775510203,849.3061224489795,3514.795918367346,2.9387755102040813,6.612244897959182,6.612244897959182,6.612244897959182,28.665053269541566,2878613.4807352065,2312.977025558948,661.8582217210641,34.685799209104495,0.7346938775510203,0.0,0.7346938775510203,19377.196804000007,0.0017139599999999918,763.4168999999999,9.0,1.0,0.0,4.0,36.13264316430168,24.664398856814127,0.0,9.0,9.0,11977.11359999999,0.04355568999999841
451.4277142857146,451.0141274845722,1.960114285714288,116.34857142857142,223.61487410489195,10.285714285714285,1.7142857142857142,19.857142857142858,0.8571428571428571,0.8571428571428571,29.42857142857143,60.14285714285714,1.7142857142857142,2.571428571428571,2.571428571428571,2.571428571428571,5.395322033510968,1727.2465489562098,48.80770548829376,26.08374818550019,5.899534248385148,0.8571428571428571,0.0,0.8571428571428571,139.20200000000003,0.0413999999999999,27.63,3.0,1.0,0.0,2.0,6.011043433905771,4.9663264951887856,0.0,3.0,3.0,0.2857142857142857,109.43999999999996,0.3523000000000016,21.246828334737742,21.237093197626464,1.400040815767272,10.786499498385536,14.953757858979525,3.2071349029646825,1.3093073414541423,4.456135417291855,0.9258200998265577,0.9258200998265577,5.424810727451367,7.75518259894357,1.3093073414541423,1.6035674515057268,1.6035674515057268,1.6035674515057268,41.56015578599664,6.986251175587216,5.107225096429586,2.4288956849739654,1e-05,0.9258200998265577,11.798389720639847,0.2034698997394944,5.256424640390081,1.7320508075977448,1.00000000005,1e-05,1.4142135624084504,2.451742937994473,1e-05,1.7320508075977448,1.7320508075977448,0.5345224839183902,0.5345224839183902,10.461357464502393,0.5935486501543085,203786.9812252248,203413.74319066995,3.842048013061233,13536.990073469386,50003.61192094668,105.79591836734691,2.9387755102040813,394.30612244897964,0.7346938775510203,0.7346938775510203,866.0408163265307,3617.163265306122,2.9387755102040813,6.612244897959182,6.612244897959182,6.612244897959182,29.10949984528893,2983380.6408811365,2382.1921150320213,680.3619194045846,34.80450434786931,0.7346938775510203,0.0,0.7346938775510203,19377.196804000007,0.0017139599999999918,763.4168999999999,9.0,1.0,0.0,4.0,36.13264316430168,24.664398856814127,0.0,9.0,9.0,11977.11359999999,0.12411529000000114
455.4354285714289,455.0185989314293,2.009857142857145,116.34857142857142,226.2362692805297,10.285714285714285,1.7142857142857142,20.142857142857142,0.8571428571428571,0.8571428571428571,29.714285714285715,61.0,1.7142857142857142,2.571428571428571,2.571428571428571,2.571428571428571,5.4377650768070325,1752.268599288976,49.52199120257947,26.44089104264305,5.911144441536496,0.8571428571428571,0.0,0.8571428571428571,139.20200000000003,0.0413999999999999,27.63,3.0,1.0,0.0,2.0,6.011043433905771,4.9663264951887856,0.0,3.0,3.0,0.2857142857142857,109.43999999999996,0.5264000000000026,21.340933170120017,21.331164968925847,1.4176943051861164,10.786499498385536,15.0411525250105,3.2071349029646825,1.3093073414541423,4.488079449269714,0.9258200998265577,0.9258200998265577,5.451081150963147,7.810249675913056,1.3093073414541423,1.6035674515057268,1.6035674515057268,1.6035674515057268,41.86010749256476,7.03718631291509,5.142070696007888,2.4312845250271504,1e-05,0.9258200998265577,11.798389720639847,0.2034698997394944,5.256424640390081,1.7320508075977448,1.00000000005,1e-05,1.4142135624084504,2.451742937994473,1e-05,1.7320508075977448,1.7320508075977448,0.5345224839183902,0.5345224839183902,10.461357464502393,0.7255342859575987,207421.42959804108,207041.92537352093,4.039525734693886,13536.990073469386,51182.84953797235,105.79591836734691,2.9387755102040813,405.734693877551,0.7346938775510203,0.7346938775510203,882.9387755102041,3721.0,2.9387755102040813,6.612244897959182,6.612244897959182,6.612244897959182,29.56928903054219,3070445.24405415,2452.4276126683585,699.1207191289215,34.941628608707816,0.7346938775510203,0.0,0.7346938775510203,19377.196804000007,0.0017139599999999918,763.4168999999999,9.0,1.0,0.0,4.0,36.13264316430168,24.664398856814127,0.0,9.0,9.0,11977.11359999999,0.2770969600000028
445.1411428571431,444.72684768342936,2.034914285714288,108.84,221.47389528441212,9.714285714285714,1.7142857142857142,19.0,0.8571428571428571,0.8571428571428571,29.142857142857142,59.28571428571428,1.7142857142857142,2.571428571428571,2.571428571428571,2.571428571428571,5.3999782197008805,1705.5306044247343,48.06347334954673,25.780426483554614,5.8313235087174125,0.8571428571428571,0.5714285714285714,0.2857142857142857,139.20200000000003,0.0413999999999999,27.63,3.0,1.0,0.0,2.0,6.011043433905771,4.9663264951887856,0.0,3.0,3.0,0.2857142857142857,83.15999999999997,0.6141000000000014,21.098368251057785,21.088547785078262,1.4265042186458083,10.432641084600773,14.881999035227496,3.1167748899119605,1.3093073414541423,4.358898943552144,0.9258200998265577,0.9258200998265577,5.398412465063886,7.699721701841845,1.3093073414541423,1.6035674515057268,1.6035674515057268,1.6035674515057268,41.29807022640204,6.932782511347571,5.077442907966038,2.4148133486498313,0.7559289460845983,0.5345224839183902,11.798389720639847,0.2034698997394944,5.256424640390081,1.7320508075977448,1.00000000005,1e-05,1.4142135624084504,2.451742937994473,1e-05,1.7320508075977448,1.7320508075977448,0.5345224839183902,0.5345224839183902,9.119210492147879,0.7836453280024078,198150.6370641635,197781.96905044018,4.1408761502040905,11846.145600000002,49050.686292450744,94.3673469387755,2.9387755102040813,361.0,0.7346938775510203,0.7346938775510203,849.3061224489795,3514.795918367346,2.9387755102040813,6.612244897959182,6.612244897959182,6.612244897959182,29.159764773243893,2908834.6426293994,2310.097470422589,664.6303896739641,34.004333863320355,0.7346938775510203,0.32653061224489793,0.08163265306122448,19377.196804000007,0.0017139599999999918,763.4168999999999,9.0,1.0,0.0,4.0,36.13264316430168,24.664398856814127,0.0,9.0,9.0,6915.585599999995,0.37711881000000175
433.398285714286,433.0006176160007,1.5276571428571462,116.94285714285712,213.1080280201585,10.285714285714285,1.7142857142857142,19.57142857142857,0.5714285714285714,0.5714285714285714,28.0,57.0,1.7142857142857142,2.571428571428571,2.571428571428571,2.571428571428571,5.634828541780994,1551.9258341758482,46.6135213269333,24.78688122421369,5.69361699405081,0.8571428571428571,0.0,0.5714285714285714,139.20200000000003,0.0413999999999999,27.63,3.0,1.0,0.0,2.0,6.011043433905771,4.9663264951887856,0.0,3.0,3.0,0.2857142857142857,81.07999999999996,1.6236999999999937,20.818220041934083,20.808666887047345,1.2359842810315778,10.814012074293109,14.598220029176794,3.2071349029646825,1.3093073414541423,4.4239607334975934,0.7559289460845983,0.7559289460845983,5.29150262213863,7.549834435277372,1.3093073414541423,1.6035674515057268,1.6035674515057268,1.6035674515057268,39.39448989612568,6.827409561981272,4.978642508185709,2.386130129341401,1e-05,0.7559289460845983,11.798389720639847,0.2034698997394944,5.256424640390081,1.7320508075977448,1.00000000005,1e-05,1.4142135624084504,2.451742937994473,1e-05,1.7320508075977448,1.7320508075977448,0.5345224839183902,0.5345224839183902,9.004443347597894,1.2742448744648704,187834.07406008185,187489.53485583805,2.333736346122459,13675.631836734688,45415.03160664067,105.79591836734691,2.9387755102040813,383.04081632653055,0.32653061224489793,0.32653061224489793,784.0,3249.0,2.9387755102040813,6.612244897959182,6.612244897959182,6.612244897959182,31.751292695269722,2408473.7947824025,2172.820370496466,614.3894808232772,32.417274474944186,0.7346938775510203,0.0,0.32653061224489793,19377.196804000007,0.0017139599999999918,763.4168999999999,9.0,1.0,0.0,4.0,36.13264316430168,24.664398856814127,0.0,9.0,9.0,6573.966399999993,2.6364016899999796
456.2800000000003,455.8652504011436,1.865885714285717,120.69714285714284,224.4898130445041,10.571428571428571,1.7142857142857142,20.142857142857142,0.8571428571428571,0.8571428571428571,29.714285714285715,60.14285714285714,1.7142857142857142,2.571428571428571,2.571428571428571,2.571428571428571,5.153170156618838,1708.996058912286,48.76109500063189,26.08646619235558,6.084870831876831,0.8571428571428571,0.0,0.8571428571428571,139.20200000000003,0.0413999999999999,27.63,3.0,1.0,0.0,2.0,6.011043433905771,4.9663264951887856,0.0,3.0,3.0,0.2857142857142857,94.21999999999996,0.4398999999999959,21.360711598635948,21.351001156883573,1.3659742729589446,10.986225141386956,14.98298411681078,3.2513733362271044,1.3093073414541423,4.488079449269714,0.9258200998265577,0.9258200998265577,5.451081150963147,7.75518259894357,1.3093073414541423,1.6035674515057268,1.6035674515057268,1.6035674515057268,41.3400055504639,6.982914506188078,5.107491183786379,2.466753095057718,1e-05,0.9258200998265577,11.798389720639847,0.2034698997394944,5.256424640390081,1.7320508075977448,1.00000000005,1e-05,1.4142135624084504,2.451742937994473,1e-05,1.7320508075977448,1.7320508075977448,0.5345224839183902,0.5345224839183902,9.70669871790095,0.6632495760270005,208191.43840000028,207813.12652329737,3.4815294987755205,14567.800293877546,50395.676160756404,111.75510204081633,2.9387755102040813,405.734693877551,0.7346938775510203,0.7346938775510203,882.9387755102041,3617.163265306122,2.9387755102040813,6.612244897959182,6.612244897959182,6.612244897959182,26.55516266306702,2920667.5293777254,2377.6443856606484,680.5037184049106,37.025653040625436,0.7346938775510203,0.0,0.7346938775510203,19377.196804000007,0.0017139599999999918,763.4168999999999,9.0,1.0,0.0,4.0,36.13264316430168,24.664398856814127,0.0,9.0,9.0,8877.408399999991,0.1935120099999964
460.2877142857146,459.8697218480008,2.0261714285714305,120.69714285714284,227.11120822014183,10.571428571428571,1.7142857142857142,20.428571428571427,0.8571428571428571,0.8571428571428571,30.0,61.0,1.7142857142857142,2.571428571428571,2.571428571428571,2.571428571428571,5.194516726089876,1739.5948893555435,49.475380714917605,26.443609049498438,6.094939976442745,0.8571428571428571,0.0,0.8571428571428571,139.20200000000003,0.0413999999999999,27.63,3.0,1.0,0.0,2.0,6.011043433905771,4.9663264951887856,0.0,3.0,3.0,0.2857142857142857,94.21999999999996,0.1211000000000019,21.45431691491982,21.444573249381783,1.4234364856471224,10.986225141386956,15.07020929583401,3.2513733362271044,1.3093073414541423,4.519797719884312,0.9258200998265577,0.9258200998265577,5.47722557506079,7.810249675913056,1.3093073414541423,1.6035674515057268,1.6035674515057268,1.6035674515057268,41.708451054380376,7.033873805735898,5.142334980298195,2.4687932227188947,1e-05,0.9258200998265577,11.798389720639847,0.2034698997394944,5.256424640390081,1.7320508075977448,1.00000000005,1e-05,1.4142135624084504,2.451742937994473,1e-05,1.7320508075977448,1.7320508075977448,0.5345224839183902,0.5345224839183902,9.70669871790095,0.3479942529697896,211864.77992236766,211480.16107255762,4.105370657959192,14567.800293877546,51579.50089921262,111.75510204081633,2.9387755102040813,417.3265306122448,0.7346938775510203,0.7346938775510203,900.0,3721.0,2.9387755102040813,6.612244897959182,6.612244897959182,6.612244897959182,26.983004017627486,3026190.3790719258,2447.813296886041,699.2644595627156,37.1482933164399,0.7346938775510203,0.0,0.7346938775510203,19377.196804000007,0.0017139599999999918,763.4168999999999,9.0,1.0,0.0,4.0,36.13264316430168,24.664398856814127,0.0,9.0,9.0,8877.408399999991,0.014665210000000461
464.29542857142894,463.874193294858,2.0759142857142883,120.69714285714284,229.7326033957796,10.571428571428571,1.7142857142857142,20.71428571428571,0.8571428571428571,0.8571428571428571,30.285714285714285,61.85714285714285,1.7142857142857142,2.571428571428571,2.571428571428571,2.571428571428571,5.236959769385942,1764.61693968831,50.18966642920332,26.800751906641292,6.106550169594092,0.8571428571428571,0.0,0.8571428571428571,139.20200000000003,0.0413999999999999,27.63,3.0,1.0,0.0,2.0,6.011043433905771,4.9663264951887856,0.0,3.0,3.0,0.2857142857142857,94.21999999999996,0.2952000000000029,21.547515600911602,21.537738815738248,1.4408033473775275,10.986225141386956,15.156932519341755,3.2513733362271044,1.3093073414541423,4.551294949174983,0.9258200998265577,0.9258200998265577,5.503245795511434,7.864931204863959,1.3093073414541423,1.6035674515057268,1.6035674515057268,1.6035674515057268,42.007343878046015,7.0844665592621245,5.176944263437775,2.471143494355213,1e-05,0.9258200998265577,11.798389720639847,0.2034698997394944,5.256424640390081,1.7320508075977448,1.00000000005,1e-05,1.4142135624084504,2.451742937994473,1e-05,1.7320508075977448,1.7320508075977448,0.5345224839183902,0.5345224839183902,9.70669871790095,0.543323108380274,215570.2449923269,215179.26720495528,4.309420121632663,14567.800293877546,52777.069063002564,111.75510204081633,2.9387755102040813,429.0816326530611,0.7346938775510203,0.7346938775510203,917.2244897959183,3826.3061224489784,2.9387755102040813,6.612244897959182,6.612244897959182,6.612244897959182,27.42574762616686,3113872.9438349362,2519.002616274699,718.2803027613369,37.28995497376963,0.7346938775510203,0.0,0.7346938775510203,19377.196804000007,0.0017139599999999918,763.4168999999999,9.0,1.0,0.0,4.0,36.13264316430168,24.664398856814127,0.0,9.0,9.0,8877.408399999991,0.08714304000000171
454.0011428571431,453.58244204685786,2.1009714285714307,113.1885714285714,224.9702293996621,10.0,1.7142857142857142,19.57142857142857,0.8571428571428571,0.8571428571428571,29.714285714285715,60.14285714285714,1.7142857142857142,2.571428571428571,2.571428571428571,2.571428571428571,5.1991729122797885,1717.8789448240684,48.73114857617058,26.140287347552857,6.02672923677501,0.8571428571428571,0.5714285714285714,0.2857142857142857,139.20200000000003,0.0413999999999999,27.63,3.0,1.0,0.0,2.0,6.011043433905771,4.9663264951887856,0.0,3.0,3.0,0.2857142857142857,67.93999999999997,0.3829000000000017,21.307302571119674,21.297475015760856,1.4494728106009547,10.639011769364267,14.99900761383106,3.162277660184191,1.3093073414541423,4.4239607334975934,0.9258200998265577,0.9258200998265577,5.451081150963147,7.75518259894357,1.3093073414541423,1.6035674515057268,1.6035674515057268,1.6035674515057268,41.44730322740152,6.980769912858508,5.112757313588515,2.4549397623719833,0.7559289460845983,0.5345224839183902,11.798389720639847,0.2034698997394944,5.256424640390081,1.7320508075977448,1.00000000005,1e-05,1.4142135624084504,2.451742937994473,1e-05,1.7320508075977448,1.7320508075977448,0.5345224839183902,0.5345224839183902,8.242572414004014,0.6187891402570036,206117.03771559207,205737.03173319116,4.414080943673478,12811.652702040808,50611.60411613659,100.0,2.9387755102040813,383.04081632653055,0.7346938775510203,0.7346938775510203,882.9387755102041,3617.163265306122,2.9387755102040813,6.612244897959182,6.612244897959182,6.612244897959182,27.031398971783897,2951108.069069855,2374.724841552812,683.314622612632,36.321465293398695,0.7346938775510203,0.32653061224489793,0.08163265306122448,19377.196804000007,0.0017139599999999918,763.4168999999999,9.0,1.0,0.0,4.0,36.13264316430168,24.664398856814127,0.0,9.0,9.0,4615.843599999996,0.14661241000000128
